"DaysSinceEpoch","Year","Month","Day","CashInSettlement","CashInOut","Dividends","SecuritiesClosingValue","SecuritiesOpeningCost","EquityValueWithLoan","YesterdaysEquityValueWithLoan","OpeningCashBalance","SecuritiesOpeningValue","MarginCall","BenchmarkValue"
"14628","2010","1","19","0","0","0","206452.06","-193682.06","220841.03","218249.48","14388.97","204013.14","false","1150.23"
"14629","2010","1","20","0","0","0","205797.88","-193682.06","220186.85","220841.03","14388.97","205583.65","false","1138.04"
"14630","2010","1","21","0","0","0","203580.22","-193682.06","217969.19","220186.85","14388.97","206052.82","false","1116.48"
"14631","2010","1","22","0","0","0","200348.68","-193682.06","214737.65","217969.19","14388.97","203004.62","false","1091.76"
"14634","2010","1","25","0","0","0","200883.79","-193682.06","215272.76","214737.65","14388.97","202219.06","false","1096.78"
"14635","2010","1","26","0","0","0","200120.24","-193682.06","214509.21","215272.76","14388.97","199963.94","false","1092.17"
"14636","2010","1","27","0","0","0","199978.02","-193682.06","214366.99","214509.21","14388.97","199636.67","false","1097.5"
"14637","2010","1","28","0","0","0","197974.48","-193682.06","212363.45","214366.99","14388.97","200663.47","false","1084.53"
"14638","2010","1","29","0","24.99","0","196395.28","-193682.06","210809.24","212363.45","14388.97","199040.35","false","1073.87"
"14641","2010","2","1","0","52.2","0","199259.18","-193682.06","213725.34","210809.24","14413.96","197522.28","false","1089.18"
"14642","2010","2","2","0","24.5","0","202745.75","-193682.06","217236.41","213725.34","14466.16","199563.64","false","1103.32"
"14643","2010","2","3","0","21.69","0","200972.75","-193682.06","215485.1","217236.41","14490.66","201685.47","false","1097.28"
"14644","2010","2","4","0","0","0","195115.51","-193682.06","209627.86","215485.1","14512.35","199628.35","false","1063.11"
"14645","2010","2","5","0","0","0","193951.91","-193682.06","208464.26","209627.86","14512.35","194766.91","false","1066.18"
"14648","2010","2","8","0","0","0","193435.16","-193682.06","207947.51","208464.26","14512.35","195029.26","false","1056.74"
"14649","2010","2","9","0","0","0","196495.62","-193682.06","211007.97","207947.51","14512.35","195794.43","false","1070.52"
"14650","2010","2","10","0","0","0","195668.85","-193682.06","210181.2","211007.97","14512.35","195579.05","false","1068.13"
"14651","2010","2","11","0","0","0","197878.47","-193682.06","212390.82","210181.2","14512.35","195649.68","false","1078.47"
"14652","2010","2","12","0","0","0","197733.91","-193682.06","212246.26","212390.82","14512.35","196210.47","false","1075.51"
"14655","2010","2","15","0","0","0","197733.91","-193682.06","212246.26","212246.26","14512.35","196210.47","false","1075.51"
"14656","2010","2","16","0","49.4","0","201508.03","-193682.06","216069.78","212246.26","14512.35","199306.35","false","1094.87"
"14657","2010","2","17","0","0","0","204109.32","-193682.06","218671.07","216069.78","14561.75","202609.31","false","1099.51"
"14658","2010","2","18","0","0","0","204886.93","-193682.06","219448.68","218671.07","14561.75","203198.93","false","1106.75"
"14659","2010","2","19","0","0","0","207256.44","-193682.06","221818.19","219448.68","14561.75","205507.54","false","1109.17"
"14662","2010","2","22","0","0","0","207508.3","-193682.06","222070.05","221818.19","14561.75","208557.12","false","1108.01"
"14663","2010","2","23","0","0","0","205809.28","-193682.06","220371.03","222070.05","14561.75","206753.69","false","1094.6"
"14664","2010","2","24","0","41.26","0","207939.69","-193682.06","222542.7","220371.03","14561.75","206226.11","false","1105.24"
"14665","2010","2","25","0","0","0","208951.91","-193682.06","223554.92","222542.7","14603.01","205200.43","false","1102.93"
"14666","2010","2","26","0","9.57","0","208581","-193682.06","223193.58","223554.92","14603.01","208956.78","false","1104.49"
"14669","2010","3","1","0","108.44","0","211303.93","-193682.06","226024.95","223193.58","14612.58","209415.9","false","1115.71"
"14670","2010","3","2","0","0","0","212012.88","-193682.06","226733.9","226024.95","14721.02","212014.61","false","1118.31"
"14671","2010","3","3","0","0","0","211750.25","-193682.06","226471.27","226733.9","14721.02","211960.41","false","1118.79"
"14672","2010","3","4","0","0","0","212119.56","-193682.06","226840.58","226471.27","14721.02","211927.79","false","1122.97"
"14673","2010","3","5","0","0","0","215557.94","-193682.06","230278.96","226840.58","14721.02","213229.66","false","1138.69"
"14676","2010","3","8","0","0","0","216095.34","-193682.06","230816.36","230278.96","14721.02","215724.5","false","1138.5"
"14677","2010","3","9","0","0","0","215101.07","-193682.06","229822.09","230816.36","14721.02","214732.83","false","1140.44"
"14678","2010","3","10","0","0","0","215655.33","-193682.06","230376.35","229822.09","14721.02","214974.92","false","1145.61"
"14679","2010","3","11","0","0","0","215564.72","-193682.06","230285.74","230376.35","14721.02","214946.56","false","1150.24"
"14680","2010","3","12","0","26.54","0","216489.06","-193682.06","231236.62","230285.74","14721.02","216495.34","false","1149.99"
"14683","2010","3","15","0","51.21","0","216531.77","-193682.06","231330.54","231236.62","14747.56","215916.09","false","1150.51"
"14684","2010","3","16","0","0","0","217833.97","-193682.06","232632.74","231330.54","14798.77","216899.79","false","1159.46"
"14685","2010","3","17","0","0","0","218855.18","-193682.06","233653.95","232632.74","14798.77","218362.98","false","1166.21"
"14686","2010","3","18","0","0","0","217817.31","-193682.06","232616.08","233653.95","14798.77","218850.03","false","1165.82"
"14687","2010","3","19","0","64.48","0","216004.66","-193682.06","230867.91","232616.08","14798.77","218399.37","false","1159.9"
"14690","2010","3","22","0","0","0","218261.07","-193682.06","233124.32","230867.91","14863.25","214973.43","false","1165.81"
"14691","2010","3","23","0","29","0","219778.21","-193682.06","234670.46","233124.32","14863.25","218627.19","false","1174.17"
"14692","2010","3","24","0","0","0","217200.73","-193682.06","232092.98","234670.46","14892.25","218567.65","false","1167.72"
"14693","2010","3","25","0","58.59","0","215933.97","-193682.06","230884.81","232092.98","14892.25","218344.02","false","1165.73"
"14694","2010","3","26","0","0","0","216881.55","-193682.06","231832.39","230884.81","14950.84","216826.18","false","1166.59"
"14697","2010","3","29","0","0","0","218218.63","-193682.06","233169.47","231832.39","14950.84","217617.35","false","1173.32"
"14698","2010","3","30","0","0","0","219023.61","-193682.06","233974.45","233169.47","14950.84","218179.94","false","1173.27"
"14699","2010","3","31","0","0","0","218181.77","-193682.06","233132.61","233974.45","14950.84","218431.11","false","1169.43"
"14700","2010","4","1","0","92.44","0","220479.67","-193682.06","235522.95","233132.61","14950.84","219092.61","false","1178.1"
"14701","2010","4","2","0","0","0","220479.67","-193682.06","235522.95","235522.95","15043.28","219092.61","false","1178.1"
"14704","2010","4","5","0","0","0","222900.05","-193682.06","237943.33","235522.95","15043.28","220855.37","false","1187.44"
"14705","2010","4","6","0","0","0","222322.47","-193682.06","237365.75","237943.33","15043.28","222045.29","false","1189.43"
"14706","2010","4","7","0","0","0","221626.55","-193682.06","236669.83","237365.75","15043.28","221845.19","false","1182.44"
"14707","2010","4","8","0","0","0","221457.82","-193682.06","236501.1","236669.83","15043.28","219555.41","false","1186.43"
"14708","2010","4","9","0","0","0","223873.7","-193682.06","238916.98","236501.1","15043.28","222152.82","false","1194.37"
"14711","2010","4","12","0","23.52","0","223390.69","-193682.06","238457.49","238916.98","15043.28","223923.34","false","1196.48"
"14712","2010","4","13","0","0","0","224708.06","-193682.06","239774.86","238457.49","15066.8","223191.9","false","1197.3"
"14713","2010","4","14","0","0","0","227677.27","-193682.06","242744.07","239774.86","15066.8","225070.44","false","1210.65"
"14714","2010","4","15","0","21.5","0","228295.44","-193682.06","243383.74","242744.07","15066.8","227233.02","false","1211.67"
"14715","2010","4","16","0","8.7","0","225297.31","-193682.06","240394.31","243383.74","15088.3","227461.38","false","1192.13"
"14718","2010","4","19","0","0","0","225823.66","-193682.06","240920.66","240394.31","15097","224407.54","false","1197.52"
"14719","2010","4","20","0","0","0","227848.57","-193682.06","242945.57","240920.66","15097","226859.45","false","1207.17"
"14720","2010","4","21","0","0","0","228219.69","-193682.06","243316.69","242945.57","15097","227557.87","false","1205.93"
"14721","2010","4","22","0","0","0","231186.26","-193682.06","246283.26","243316.69","15097","227048.43","false","1208.67"
"14722","2010","4","23","0","0","0","233993.55","-193682.06","249090.55","246283.26","15097","232066.63","false","1217.28"
"14725","2010","4","26","0","0","0","233089.29","-193682.06","248186.29","249090.55","15097","234075.56","false","1212.05"
"14726","2010","4","27","0","0","0","227285.52","-193682.06","242382.52","248186.29","15097","231944.54","false","1183.71"
"14727","2010","4","28","0","0","0","228805.34","-193682.06","243902.34","242382.52","15097","228997.81","false","1191.36"
"14728","2010","4","29","0","0","0","231055.37","-193682.06","246152.37","243902.34","15097","231119.22","false","1206.78"
"14729","2010","4","30","0","24.99","0","226742.74","-193682.06","241864.73","246152.37","15097","230895.34","false","1186.68"
"14732","2010","5","3","0","52.2","0","229878.81","-193682.06","245053","241864.73","15121.99","227633.43","false","1202.26"
"14733","2010","5","4","0","24.5","0","224929.27","-193682.06","240127.96","245053","15174.19","227424.26","false","1173.6"
"14734","2010","5","5","0","21.69","0","223146.62","-193682.06","238367","240127.96","15198.69","222531.8","false","1165.87"
"14735","2010","5","6","0","0","0","216219.31","-193682.06","231439.69","238367","15220.38","221655.13","false","1128.15"
"14736","2010","5","7","0","0","0","211452.18","-193682.06","226672.56","231439.69","15220.38","215367.08","false","1110.88"
"14739","2010","5","10","0","0","0","221444.7","-193682.06","236665.08","226672.56","15220.38","219802.33","false","1159.73"
"14740","2010","5","11","0","0","0","221168.77","-193682.06","236389.15","236665.08","15220.38","218962.77","false","1155.79"
"14741","2010","5","12","0","0","0","223729.92","-193682.06","238950.3","236389.15","15220.38","222152.54","false","1171.67"
"14742","2010","5","13","0","0","0","219746","-193682.06","234966.38","238950.3","15220.38","223110.16","false","1157.43"
"14743","2010","5","14","0","0","0","215801.8","-193682.06","231022.18","234966.38","15220.38","218391.77","false","1135.68"
"14746","2010","5","17","0","49.4","0","215568.1","-193682.06","230837.88","231022.18","15220.38","216154.84","false","1136.94"
"14747","2010","5","18","0","0","0","213188.5","-193682.06","228458.28","230837.88","15269.78","217514.77","false","1120.8"
"14748","2010","5","19","0","0","0","211944","-193682.06","227213.78","228458.28","15269.78","212112.54","false","1115.05"
"14749","2010","5","20","0","9.17","0","203442.3","-193682.06","218721.25","227213.78","15269.78","207359.63","false","1071.59"
"14750","2010","5","21","0","0","0","206416.47","-193682.06","221695.42","218721.25","15278.95","200501.9","false","1087.69"
"14753","2010","5","24","0","0","0","203943.44","-193682.06","219222.39","221695.42","15278.95","205481.26","false","1073.65"
"14754","2010","5","25","0","0","0","205029.1","-193682.06","220308.05","219222.39","15278.95","198809.03","false","1074.03"
"14755","2010","5","26","0","35.2","0","203893.05","-193682.06","219207.2","220308.05","15278.95","206982.03","false","1067.95"
"14756","2010","5","27","0","0","0","209481.73","-193682.06","224795.88","219207.2","15314.15","207514.58","false","1103.06"
"14757","2010","5","28","0","0","0","207081.21","-193682.06","222395.36","224795.88","15314.15","209050.54","false","1089.41"
"14760","2010","5","31","0","0","0","207081.21","-193682.06","222395.36","222395.36","15314.15","209050.54","false","1089.41"
"14761","2010","6","1","0","112.89","0","202324.09","-193682.06","217751.13","222395.36","15314.15","205090.65","false","1070.71"
"14762","2010","6","2","0","0","0","207733.08","-193682.06","223160.12","217751.13","15427.04","203471.44","false","1098.38"
"14763","2010","6","3","0","0","0","207461","-193682.06","222888.04","223160.12","15427.04","208474.15","false","1102.83"
"14764","2010","6","4","0","0","0","199457.49","-193682.06","214884.53","222888.04","15427.04","203684.52","false","1064.88"
"14767","2010","6","7","0","0","0","195792.41","-193682.06","211219.45","214884.53","15427.04","199233.04","false","1050.47"
"14768","2010","6","8","0","0","0","197013.31","-193682.06","212440.35","211219.45","15427.04","195784.1","false","1062"
"14769","2010","6","9","0","0","0","197069.28","-193682.06","212496.32","212440.35","15427.04","198202.82","false","1055.69"
"14770","2010","6","10","0","0","0","203973.65","-193682.06","219400.69","212496.32","15427.04","200516.08","false","1086.84"
"14771","2010","6","11","0","0","0","204484.77","-193682.06","219911.81","219400.69","15427.04","201583.28","false","1091.6"
"14774","2010","6","14","0","0","0","205371.98","-193682.06","220799.02","219911.81","15427.04","206480.44","false","1089.63"
"14775","2010","6","15","0","51.21","0","209978.22","-193682.06","225456.47","220799.02","15427.04","206677.68","false","1115.23"
"14776","2010","6","16","0","0","0","208605.85","-193682.06","224084.1","225456.47","15478.25","208164.78","false","1114.61"
"14777","2010","6","17","0","58.59","0","208362.78","-193682.06","223899.62","224084.1","15478.25","209842.63","false","1116.04"
"14778","2010","6","18","0","118.75","0","208229.54","-193682.06","223885.13","223899.62","15536.84","209250.55","false","1117.51"
"14781","2010","6","21","0","0","0","206550.86","-193682.06","222206.45","223885.13","15655.59","210631.65","false","1113.2"
"14782","2010","6","22","0","0","0","202146.35","-193682.06","217801.94","222206.45","15655.59","206305.9","false","1095.31"
"14783","2010","6","23","0","29","0","201864.65","-193682.06","217549.24","217801.94","15655.59","202103.58","false","1092.04"
"14784","2010","6","24","0","0","0","196991.46","-193682.06","212676.05","217549.24","15684.59","200395.28","false","1073.69"
